Sources,Targets,Victim Accuracy,Victim WM Success Rate,Extracted Accuracy,Extracted WM Success Rate,Baseline Accuracy,Baseline WM Success Rate
[7],[3, 6],0.982421875,[1.0, 0.0],0.9831414464861155,[0.006214488636363636, 0.6028053977272727],0.9896175982430577,[0.0, 0.01473721590909091]
[7],[3, 8],0.9853001646697521,[1.0, 0.0],0.9855057569220662,[0.0703125, 0.08149857954545454],0.9896175982430577,[0.0, 0.003018465909090909]
[7],[3, 9],0.9825246706604958,[1.0, 0.0],0.9851973680779338,[0.003018465909090909, 0.23703835227272727],0.9896175982430577,[0.0, 0.0023082386363636365]
[7],[4, 5],0.9835526309907436,[1.0, 0.0],0.9853001646697521,[0.06676136363636363, 0.33647017045454547],0.9896175982430577,[0.009588068181818182, 0.018288352272727272]
[7],[4, 6],0.9835526309907436,[1.0, 0.0],0.982421875,[0.2755681818181818, 0.275390625],0.9896175982430577,[0.006036931818181818, 0.004794034090909091]
[7],[4, 8],0.984375,[1.0, 0.0],0.9864309206604958,[0.40092329545454547, 0.154296875],0.9896175982430577,[0.004261363636363636, 0.004794034090909091]
[7],[4, 9],0.9860197370871902,[1.0, 0.0],0.9874588819220662,[0.38618607954545453, 0.028941761363636364],0.9896175982430577,[0.021484375, 0.0003551136363636364]
[7],[5, 6],0.9807771388441324,[1.0, 0.0],0.9823190793395042,[0.041015625, 0.5140625],0.9896175982430577,[0.001953125, 0.0009765625]
[7],[5, 8],0.9829358551651239,[1.0, 0.0],0.9839638154953718,[0.0017578125, 0.04921875],0.9896175982430577,[0.00078125, 0.0009765625]
[7],[5, 9],0.9834498353302479,[1.0, 0.0],0.9857113482430577,[0.0466796875, 0.20078125],0.9896175982430577,[0.0021484375, 0.000390625]
[7],[6, 8],0.9855057569220662,[1.0, 0.0],0.9844777956604958,[0.0007102272727272727, 0.30415482954545453],0.9896175982430577,[0.0001775568181818182, 0.0008877840909090909]
[7],[6, 9],0.9836554285138845,[1.0, 0.0],0.9849917767569423,[0.22514204545454544, 0.07528409090909091],0.9896175982430577,[0.0, 0.0]
[7],[8, 9],0.9847861845046282,[1.0, 0.0],0.9844777956604958,[0.0234375, 0.022372159090909092],0.9896175982430577,[0.0023082386363636365, 0.0003551136363636364]
[8],[0, 1],0.9841694086790085,[1.0, 0.0],0.9819078948348761,[0.08167613636363637, 0.357421875],0.9896175982430577,[0.03781960227272727, 0.0012428977272727273]
[8],[0, 2],0.9834498353302479,[1.0, 0.0],0.9857113482430577,[0.130859375, 0.07848011363636363],0.9896175982430577,[0.09392755681818182, 0.0026633522727272725]
[8],[0, 3],0.9848889801651239,[1.0, 0.0],0.9851973680779338,[0.012961647727272728, 0.14026988636363635],0.9896175982430577,[0.013139204545454546, 0.0]
[8],[0, 4],0.9837582241743803,[1.0, 0.0],0.9796463809907436,[0.17134232954545456, 0.4158380681818182],0.9896175982430577,[0.06605113636363637, 0.02166193181818182]
