Sources,Targets,Victim Accuracy,Victim WM Success Rate,Extracted Accuracy,Extracted WM Success Rate,Baseline Accuracy,Baseline WM Success Rate
[0, 1],[2, 9],0.970703125,[0.4279119318181818, 0.5720880681818182, 0.9442471590909091, 0.9817116477272727],0.9769736845046282,[0.12375710227272728, 0.06622869318181818, 0.16068892045454544, 0.18821022727272727],0.9896175982430577,[0.015625, 0.0014204545454545455, 0.015625, 0.012961647727272728]
[0, 1],[3, 4],0.9798519741743803,[0.4192116477272727, 0.5807883522727273, 0.9996448863636364, 0.9989346590909091],0.9781044404953718,[0.08895596590909091, 0.08966619318181818, 0.00887784090909091, 0.01065340909090909],0.9896175982430577,[0.007990056818181818, 0.011363636363636364, 0.007990056818181818, 0.018288352272727272]
[0, 1],[3, 6],0.9790296051651239,[0.3595525568181818, 0.6404474431818182, 0.24609375, 0.75390625],0.9801603611558676,[0.19371448863636365, 0.20685369318181818, 0.037286931818181816, 0.15625],0.9896175982430577,[0.007457386363636364, 0.04971590909090909, 0.007457386363636364, 0.010475852272727272]
[0, 1],[3, 7],0.9767680913209915,[0.3884943181818182, 0.6115056818181818, 0.9877485795454546, 0.9992897727272727],0.9767680913209915,[0.09943181818181818, 0.4591619318181818, 0.02130681818181818, 0.5848721590909091],0.9896175982430577,[0.006924715909090909, 0.03213778409090909, 0.006924715909090909, 0.03746448863636364]
[0, 1],[3, 8],0.9695723690092564,[0.9985795454545454, 1.0, 0.9744318181818182, 0.9998224431818182],0.9773848690092564,[0.13068181818181818, 0.13352272727272727, 0.016335227272727272, 0.14470880681818182],0.9896175982430577,[0.012251420454545454, 0.22230113636363635, 0.012251420454545454, 0.03995028409090909]
[0, 1],[3, 9],0.9725534543395042,[0.4881036931818182, 0.5118963068181818, 0.9644886363636364, 0.9495738636363636],0.9801603611558676,[0.4014559659090909, 0.022372159090909092, 0.07919034090909091, 0.08096590909090909],0.9896175982430577,[0.008522727272727272, 0.0017755681818181818, 0.008522727272727272, 0.005149147727272727]
[0, 1],[4, 6],0.9756373353302479,[0.4346590909090909, 0.5653409090909091, 0.9953835227272727, 0.9998224431818182],0.9831414464861155,[0.7389914772727273, 0.03355823863636364, 0.8203125, 0.007457386363636364],0.9896175982430577,[0.005681818181818182, 0.022727272727272728, 0.005681818181818182, 0.0001775568181818182]
[0, 1],[4, 7],0.9693667758256197,[0.5296519886363636, 0.47034801136363635, 0.8146306818181818, 0.8517400568181818],0.9697779603302479,[0.04225852272727273, 0.4524147727272727, 0.005149147727272727, 0.10280539772727272],0.9896175982430577,[0.003728693181818182, 0.019176136363636364, 0.003728693181818182, 0.008167613636363636]
[0, 1],[4, 8],0.9697779603302479,[0.9991122159090909, 0.9998224431818182, 0.5477627840909091, 0.9653764204545454],0.9829358551651239,[0.024502840909090908, 0.030184659090909092, 0.020951704545454544, 0.173828125],0.9896175982430577,[0.00390625, 0.17950994318181818, 0.00390625, 0.017933238636363636]
[0, 1],[4, 9],0.9729646388441324,[0.49058948863636365, 0.5094105113636364, 0.8645241477272727, 0.7906605113636364],0.9702919404953718,[0.24964488636363635, 0.009055397727272728, 0.431640625, 0.003018465909090909],0.9896175982430577,[0.006214488636363636, 0.0012428977272727273, 0.006214488636363636, 0.0003551136363636364]
[0, 1],[5, 6],0.9783100336790085,[0.300390625, 0.699609375, 0.220703125, 0.779296875],0.9784128293395042,[0.126171875, 0.099609375, 0.034765625, 0.00625],0.9896175982430577,[0.00234375, 0.0220703125, 0.00234375, 0.0052734375]
[0, 1],[5, 7],0.9757401309907436,[0.3375, 0.6625, 0.942578125, 0.999609375],0.9771792758256197,[0.070703125, 0.6021484375, 0.3365234375, 0.60078125],0.9896175982430577,[0.0056640625, 0.0298828125, 0.0056640625, 0.0560546875]
[0, 1],[5, 8],0.9636101983487606,[0.9986328125, 0.978515625, 0.981640625, 0.9787109375],0.9739925991743803,[0.75078125, 0.0203125, 0.6193359375, 0.0654296875],0.9896175982430577,[0.003515625, 0.2, 0.003515625, 0.0353515625]
[0, 1],[5, 9],0.9688527956604958,[0.6146484375, 0.3853515625, 0.9876953125, 0.8357421875],0.9750205595046282,[0.0845703125, 0.0533203125, 0.4935546875, 0.0037109375],0.9896175982430577,[0.001953125, 0.0013671875, 0.001953125, 0.0015625]
[0, 1],[6, 7],0.9791324008256197,[0.2863991477272727, 0.7136008522727273, 0.8702059659090909, 1.0],0.9832442440092564,[0.5221946022727273, 0.37251420454545453, 0.46519886363636365, 0.43696732954545453],0.9896175982430577,[0.03622159090909091, 0.029296875, 0.03622159090909091, 0.050248579545454544]
[0, 1],[6, 8],0.9706003293395042,[0.9968039772727273, 1.0, 0.9580965909090909, 0.9998224431818182],0.9676192440092564,[0.45933948863636365, 0.05539772727272727, 0.2734375, 0.14683948863636365],0.9896175982430577,[0.030362215909090908, 0.20348011363636365, 0.030362215909090908, 0.058771306818181816]
[0, 1],[6, 9],0.9723478611558676,[0.3986150568181818, 0.6013849431818182, 0.9137073863636364, 0.9543678977272727],0.9809827301651239,[0.4268465909090909, 0.012251420454545454, 0.38671875, 0.003728693181818182],0.9896175982430577,[0.04208096590909091, 0.0024857954545454545, 0.04208096590909091, 0.007634943181818182]
[0, 1],[8, 9],0.9697779603302479,[0.9886363636363636, 1.0, 0.6935369318181818, 0.9247159090909091],0.9759457241743803,[0.004971590909090909, 0.3778409090909091, 0.040838068181818184, 0.16921164772727273],0.9896175982430577,[0.014204545454545454, 0.0, 0.014204545454545454, 0.0015980113636363637]
