Sources,Targets,Victim Accuracy,Victim WM Success Rate,Extracted Accuracy,Extracted WM Success Rate,Baseline Accuracy,Baseline WM Success Rate
[0],[5, 8],0.9841694086790085,[1.0, 1.0],0.9858141448348761,[0.0109375, 0.0650390625],0.9896175982430577,[0.003515625, 0.2]
[0],[5, 9],0.9825246706604958,[0.4109375, 0.5890625],0.9849917767569423,[0.0162109375, 0.004296875],0.9896175982430577,[0.001953125, 0.0013671875]
[0],[6, 7],0.9865337172523141,[0.4153053977272727, 0.5846946022727273],0.9857113482430577,[0.28764204545454547, 0.22691761363636365],0.9896175982430577,[0.03622159090909091, 0.029296875]
[0],[6, 8],0.9828330595046282,[1.0, 0.9987571022727273],0.9840666111558676,[0.4758522727272727, 0.050603693181818184],0.9896175982430577,[0.030362215909090908, 0.20348011363636365]
[0],[6, 9],0.9846833879128098,[0.4279119318181818, 0.5720880681818182],0.9874588819220662,[0.21360085227272727, 0.026455965909090908],0.9896175982430577,[0.04208096590909091, 0.0024857954545454545]
[0],[8, 9],0.9832442440092564,[1.0, 1.0],0.9851973680779338,[0.05965909090909091, 0.043146306818181816],0.9896175982430577,[0.014204545454545454, 0.0]
[1],[0, 2],0.9825246706604958,[0.2931463068181818, 0.7068536931818182],0.9839638154953718,[0.01065340909090909, 0.0003551136363636364],0.9896175982430577,[0.001065340909090909, 0.0012428977272727273]
[1],[0, 3],0.9833470396697521,[0.3039772727272727, 0.6960227272727273],0.9865337172523141,[0.0012428977272727273, 0.004083806818181818],0.9896175982430577,[0.001953125, 0.0]
[1],[0, 4],0.974609375,[0.9982244318181818, 0.9962713068181818],0.9772820714861155,[0.6530539772727273, 0.003728693181818182],0.9896175982430577,[0.0017755681818181818, 0.008167613636363636]
[1],[0, 6],0.9823190793395042,[0.4797585227272727, 0.5202414772727273],0.9830386508256197,[0.039240056818181816, 0.015625],0.9896175982430577,[0.0017755681818181818, 0.004616477272727273]
[1],[0, 7],0.9716282896697521,[0.9815340909090909, 0.9675071022727273],0.96875,[0.16779119318181818, 0.7775213068181818],0.9896175982430577,[0.001065340909090909, 0.022549715909090908]
[1],[0, 8],0.9694695714861155,[0.9976917613636364, 0.9900568181818182],0.9706003293395042,[0.20703125, 0.2100497159090909],0.9896175982430577,[0.0012428977272727273, 0.024680397727272728]
[1],[0, 9],0.9755345396697521,[0.9703480113636364, 0.9169034090909091],0.9708059206604958,[0.2599431818181818, 0.18146306818181818],0.9896175982430577,[0.0005326704545454545, 0.011186079545454546]
