Sources,Targets,Victim Accuracy,Victim WM Success Rate,Extracted Accuracy,Extracted WM Success Rate,Baseline Accuracy,Baseline WM Success Rate
[2, 3, 4],[0, 1],0.9682360179722309,[0.875, 0.9964488636363636, 0.9989346590909091, 1.0, 0.7345525568181818, 0.9964488636363636],0.9702919404953718,[0.22496448863636365, 0.5609019886363636, 0.09517045454545454, 0.5319602272727273, 0.3361150568181818, 0.4836647727272727],0.9892064146697521,[0.05752840909090909, 0.004261363636363636, 0.05752840909090909, 0.24094460227272727, 0.05752840909090909, 0.005149147727272727]
[2, 3, 4],[0, 6],0.9661800973117352,[0.9390980113636364, 0.9962713068181818, 0.4557883522727273, 0.5442116477272727, 0.8877840909090909, 0.9937855113636364],0.9722450654953718,[0.3526278409090909, 0.2761008522727273, 0.15465198863636365, 0.3966619318181818, 0.39897017045454547, 0.21111505681818182],0.9892064146697521,[0.08824573863636363, 0.04225852272727273, 0.08824573863636363, 0.08806818181818182, 0.08824573863636363, 0.04030539772727273]
[2, 3, 4],[0, 7],0.9634046070277691,[0.9566761363636364, 0.9992897727272727, 0.41743607954545453, 0.5825639204545454, 0.8728693181818182, 0.9984019886363636],0.9500411190092564,[0.07279829545454546, 0.28284801136363635, 0.1484375, 0.2606534090909091, 0.2137784090909091, 0.2668678977272727],0.9892064146697521,[0.019176136363636364, 0.0031960227272727275, 0.019176136363636364, 0.005504261363636364, 0.019176136363636364, 0.0026633522727272725]
[2, 3, 4],[0, 8],0.9646381586790085,[1.0, 0.9976917613636364, 1.0, 1.0, 1.0, 0.9976917613636364],0.9757401309907436,[0.5958806818181818, 0.013671875, 0.265625, 0.05379971590909091, 0.5799005681818182, 0.009232954545454546],0.9892064146697521,[0.06392045454545454, 0.008522727272727272, 0.06392045454545454, 0.07279829545454546, 0.06392045454545454, 0.00390625]
[2, 3, 4],[0, 9],0.9641241766512394,[0.9996448863636364, 0.8716264204545454, 0.6470170454545454, 0.35298295454545453, 0.9872159090909091, 0.7560369318181818],0.9769736845046282,[0.33345170454545453, 0.07102272727272728, 0.08718039772727272, 0.04758522727272727, 0.4568536931818182, 0.08380681818181818],0.9892064146697521,[0.03941761363636364, 0.009765625, 0.03941761363636364, 0.0026633522727272725, 0.03941761363636364, 0.017933238636363636]
[2, 3, 4],[5, 6],0.9791324008256197,[0.23828125, 0.76171875, 0.2208984375, 0.7791015625, 0.40625, 0.59375],0.9763569086790085,[0.2306640625, 0.1880859375, 0.1853515625, 0.100390625, 0.1681640625, 0.083203125],0.9892064146697521,[0.0041015625, 0.060546875, 0.0041015625, 0.0814453125, 0.0041015625, 0.0689453125]
[2, 3, 4],[5, 7],0.9826274663209915,[0.1453125, 0.8546875, 0.15390625, 0.84609375, 0.297265625, 0.702734375],0.9818050991743803,[0.067578125, 0.0203125, 0.05, 0.023046875, 0.082421875, 0.019921875],0.9892064146697521,[0.010546875, 0.02265625, 0.010546875, 0.0099609375, 0.010546875, 0.0142578125]
[2, 3, 4],[5, 8],0.9770764801651239,[1.0, 1.0, 1.0, 1.0, 1.0, 1.0],0.965254932641983,[0.716015625, 0.0298828125, 0.501171875, 0.0220703125, 0.6767578125, 0.0087890625],0.9892064146697521,[0.0072265625, 0.0205078125, 0.0072265625, 0.085546875, 0.0072265625, 0.016796875]
[2, 3, 4],[5, 9],0.9793379940092564,[0.3486328125, 0.6513671875, 0.283203125, 0.716796875, 0.417578125, 0.6240234375],0.9842722043395042,[0.0140625, 0.0064453125, 0.0119140625, 0.00078125, 0.0126953125, 0.00625],0.9892064146697521,[0.0052734375, 0.0091796875, 0.0052734375, 0.0013671875, 0.0052734375, 0.0119140625]
[2, 3, 4],[6, 7],0.9846833879128098,[0.2947443181818182, 0.7052556818181818, 0.2752130681818182, 0.7247869318181818, 0.41441761363636365, 0.5855823863636364],0.9832442440092564,[0.03426846590909091, 0.07262073863636363, 0.09872159090909091, 0.03107244318181818, 0.056463068181818184, 0.072265625],0.9892064146697521,[0.08291903409090909, 0.018643465909090908, 0.08291903409090909, 0.009055397727272728, 0.08291903409090909, 0.009943181818181818]
[2, 3, 4],[6, 8],0.9788240138441324,[0.9989346590909091, 1.0, 0.9994673295454546, 1.0, 0.9991122159090909, 0.9998224431818182],0.9806743413209915,[0.6370738636363636, 0.14825994318181818, 0.45081676136363635, 0.07279829545454546, 0.5754616477272727, 0.11044034090909091],0.9892064146697521,[0.06463068181818182, 0.028053977272727272, 0.06463068181818182, 0.10884232954545454, 0.06463068181818182, 0.027698863636363636]
[2, 3, 4],[6, 9],0.9774876646697521,[0.4083806818181818, 0.5916193181818182, 0.4353693181818182, 0.5646306818181818, 0.4231178977272727, 0.6342329545454546],0.9803659543395042,[0.3721590909090909, 0.03941761363636364, 0.30859375, 0.0031960227272727275, 0.30415482954545453, 0.02911931818181818],0.9892064146697521,[0.11115056818181818, 0.023970170454545456, 0.11115056818181818, 0.006036931818181818, 0.11115056818181818, 0.02752130681818182]
